"REF_DATE","GEO","DGUID","Statistics","Car types","Companies","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","22","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","7","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","6012","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2366","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","133","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Box","CSXT","Number","223","units ","0","v1035338293","1.2.6.4","9","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian National","Number","223","units ","0","v1035338294","1.2.7.1","28055","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian Pacific","Number","223","units ","0","v1035338295","1.2.7.2","27449","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338296","1.2.7.3","127","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Covered hopper","CSXT","Number","223","units ","0","v1035338297","1.2.7.4","157","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian National","Number","223","units ","0","v1035338298","1.2.8.1","8350","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian Pacific","Number","223","units ","0","v1035338299","1.2.8.2","6412","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Gondola","Burlington Northern Santa Fe","Number","223","units ","0","v1035338300","1.2.8.3","24","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Gondola","CSXT","Number","223","units ","0","v1035338301","1.2.8.4","4","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","2052","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2734","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","4","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","59","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian Pacific","Number","223","units ","0","v1035338307","1.2.10.2","350","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Open hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338308","1.2.10.3","184","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Open hopper","CSXT","Number","223","units ","0","v1035338309","1.2.10.4","6","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian National","Number","223","units ","0","v1035338310","1.2.11.1","23514","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian Pacific","Number","223","units ","0","v1035338311","1.2.11.2","14842","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Tank","Burlington Northern Santa Fe","Number","223","units ","0","v1035338312","1.2.11.3","398","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Tank","CSXT","Number","223","units ","0","v1035338313","1.2.11.4","928","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian National","Number","223","units ","0","v1035338314","1.2.14.1","5556","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian Pacific","Number","223","units ","0","v1035338315","1.2.14.2","1533","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Other car types","Burlington Northern Santa Fe","Number","223","units ","0","v1035338316","1.2.14.3","115","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","Other car types","CSXT","Number","223","units ","0","v1035338317","1.2.14.4","5","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian National","Number","223","units ","0","v1035338318","1.2.15.1","80499","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian Pacific","Number","223","units ","0","v1035338319","1.2.15.2","58619","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","System-wide","Burlington Northern Santa Fe","Number","223","units ","0","v1035338320","1.2.15.3","1005","","","","0"
"2018-12-29","Canada","2016A000011124","Weekly average cars on line","System-wide","CSXT","Number","223","units ","0","v1035338321","1.2.15.4","1116","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian National","Number","223","units ","0","v1035338286","1.2.4.1","7249","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian Pacific","Number","223","units ","0","v1035338287","1.2.4.2","2992","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","22","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","6","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","6120","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2343","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","126","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Box","CSXT","Number","223","units ","0","v1035338293","1.2.6.4","8","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian National","Number","223","units ","0","v1035338294","1.2.7.1","28411","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian Pacific","Number","223","units ","0","v1035338295","1.2.7.2","26934","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338296","1.2.7.3","170","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Covered hopper","CSXT","Number","223","units ","0","v1035338297","1.2.7.4","187","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian National","Number","223","units ","0","v1035338298","1.2.8.1","8632","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian Pacific","Number","223","units ","0","v1035338299","1.2.8.2","6344","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Gondola","Burlington Northern Santa Fe","Number","223","units ","0","v1035338300","1.2.8.3","31","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Gondola","CSXT","Number","223","units ","0","v1035338301","1.2.8.4","4","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","2137","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2855","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","0","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","56","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian Pacific","Number","223","units ","0","v1035338307","1.2.10.2","317","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Open hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338308","1.2.10.3","198","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Open hopper","CSXT","Number","223","units ","0","v1035338309","1.2.10.4","6","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian National","Number","223","units ","0","v1035338310","1.2.11.1","23141","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian Pacific","Number","223","units ","0","v1035338311","1.2.11.2","14582","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Tank","Burlington Northern Santa Fe","Number","223","units ","0","v1035338312","1.2.11.3","295","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Tank","CSXT","Number","223","units ","0","v1035338313","1.2.11.4","867","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian National","Number","223","units ","0","v1035338314","1.2.14.1","5939","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian Pacific","Number","223","units ","0","v1035338315","1.2.14.2","1620","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Other car types","Burlington Northern Santa Fe","Number","223","units ","0","v1035338316","1.2.14.3","93","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","Other car types","CSXT","Number","223","units ","0","v1035338317","1.2.14.4","8","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian National","Number","223","units ","0","v1035338318","1.2.15.1","81685","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian Pacific","Number","223","units ","0","v1035338319","1.2.15.2","57987","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","System-wide","Burlington Northern Santa Fe","Number","223","units ","0","v1035338320","1.2.15.3","935","","","","0"
"2019-01-05","Canada","2016A000011124","Weekly average cars on line","System-wide","CSXT","Number","223","units ","0","v1035338321","1.2.15.4","1086","","","","0"
"2019-01-12","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian National","Number","223","units ","0","v1035338286","1.2.4.1","7456","","","","0"
"2019-01-12","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian Pacific","Number","223","units ","0","v1035338287","1.2.4.2","2993","","","","0"
"2019-01-12","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","20","","","","0"
"2019-01-12","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","6","","","","0"
"2019-01-12","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","6420","","","","0"
"2019-01-12","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2290","","","","0"
"2019-01-12","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","123","","","","0"
